bucket,top_similarity,row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,best_candidate_similarity,runner_up_similarity,similarity_field_was_mislabeled,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
ambiguous,0.56,03020041:PHYTCPP,"Soybean, curd slab, soysauce flavoured",PHYTCPP,912.0,HANA FRIED SOYBEAN CURD SEASONED WITH SOY SAUCE,branded_food,fuzzy,"top two name-search candidates ('HANA FRIED SOYBEAN CURD SEASONED WITH SOY SAUCE', 'Soybean, curd cheese') are too textually similar to the source description (0.56 vs 0.55 similarity) to place confidently",0.56,0.55,,,,,,,,,
ambiguous,0.56,03020084:PHYTCPPD,"Soybeans, Bragg, 56kg of P2O5/ha, raw",PHYTCPPD,330.4314,"Soybeans, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, green, raw', 'Soybeans, mature seeds, raw') are too textually similar to the source description (0.56 vs 0.53 similarity) to place confidently",0.56,0.53,,,,,,,,,
ambiguous,0.56,03020192:IP6,"Tofu, Silken Style, Mori-Nu",IP6,124.0,"MORI-NU, Tofu, silken, soft",sr_legacy_food,fuzzy,"top two name-search candidates ('MORI-NU, Tofu, silken, soft', 'MORI-NU, Tofu, silken, firm') are too textually similar to the source description (0.56 vs 0.56 similarity) to place confidently",0.56,0.56,,,,,,,,,
ambiguous,0.56,04010074:PHYTCPP,"Black plum, leaves, raw",PHYTCPP,0.9162999999999998,"Plum, black, with skin, raw",foundation_food,fuzzy,"top two name-search candidates ('Plum, black, with skin, raw', 'Pumpkin leaves, raw') are too textually similar to the source description (0.56 vs 0.71 similarity) to place confidently",0.71,0.56,YES,,,,,,,,
ambiguous,0.56,04010076:PHYTCPPD,"Blite, wild, boiled with salt",PHYTCPPD,38.0,"Vegetables, mixed, frozen, cooked, boiled, drained, with salt",sr_legacy_food,alias,"top two name-search candidates ('Vegetables, mixed, frozen, cooked, boiled, drained, with salt', 'Vegetables, mixed, frozen, cooked, boiled, drained, without salt') are too textually similar to the source description (0.56 vs 0.54 similarity) to place confidently",0.56,0.54,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.56,04010104:PHYTCPPI,"Cassava, very young leaves, raw",PHYTCPPI,10.9,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Fireweed, young leaves, raw (Alaska Native)') are too textually similar to the source description (0.56 vs 0.51 similarity) to place confidently",0.56,0.51,,,,,,,,,
ambiguous,0.56,04010099:PHYTCPPD,"Cassava, leaves, destalked, raw",PHYTCPPD,37.0,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Fireweed, leaves, raw') are too textually similar to the source description (0.56 vs 0.50 similarity) to place confidently",0.56,0.5,,,,,,,,,
ambiguous,0.56,04010162:PHYTCPPI,"Kale, spiced and cooked",PHYTCPPI,117.0,"Spelt, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Spelt, cooked', 'SPICED WAFERS COOKIES') are too textually similar to the source description (0.56 vs 0.64 similarity) to place confidently",0.64,0.56,YES,,,,,,,,
ambiguous,0.56,04010162:PPI,"Kale, spiced and cooked",PPI,33.63,"Spelt, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Spelt, cooked', 'SPICED WAFERS COOKIES') are too textually similar to the source description (0.56 vs 0.64 similarity) to place confidently",0.64,0.56,YES,,,,,,,,
ambiguous,0.56,04010204:PHYTCPP,"Ponnaganni, raw",PHYTCPP,32.02,"Pears, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pears, raw', 'Plums, raw') are too textually similar to the source description (0.56 vs 0.48 similarity) to place confidently",0.56,0.48,,,,,,,,,
ambiguous,0.56,04010218:IP5,"Sesbania, boiled",IP5,0.0,"Sesbania flower, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sesbania flower, raw', 'Seeds, breadfruit seeds, boiled') are too textually similar to the source description (0.56 vs 0.60 similarity) to place confidently",0.6,0.56,YES,,,,,,,,
ambiguous,0.56,04010218:IP6,"Sesbania, boiled",IP6,6.0,"Sesbania flower, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sesbania flower, raw', 'Seeds, breadfruit seeds, boiled') are too textually similar to the source description (0.56 vs 0.60 similarity) to place confidently",0.6,0.56,YES,,,,,,,,
ambiguous,0.56,04010218:IP5_A_IP6,"Sesbania, boiled",IP5_A_IP6,6.0,"Sesbania flower, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sesbania flower, raw', 'Seeds, breadfruit seeds, boiled') are too textually similar to the source description (0.56 vs 0.60 similarity) to place confidently",0.6,0.56,YES,,,,,,,,
ambiguous,0.56,04030062:IP5,"Grass pea, Kwestor, raw",IP5,77.795284,"Peas, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Peas, green, raw', 'Pears, raw') are too textually similar to the source description (0.56 vs 0.55 similarity) to place confidently",0.56,0.55,,,,,,,,,
ambiguous,0.56,04030062:IP6,"Grass pea, Kwestor, raw",IP6,742.665,"Peas, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Peas, green, raw', 'Pears, raw') are too textually similar to the source description (0.56 vs 0.55 similarity) to place confidently",0.56,0.55,,,,,,,,,
ambiguous,0.56,04030062:IPSUM,"Grass pea, Kwestor, raw",IPSUM,820.460284,"Peas, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Peas, green, raw', 'Pears, raw') are too textually similar to the source description (0.56 vs 0.55 similarity) to place confidently",0.56,0.55,,,,,,,,,
ambiguous,0.56,11010001:PHYTCPPI,"Milk, breastmilk, raw",PHYTCPPI,0.0,"Breadfruit, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Breadfruit, raw', 'Quail, breast, meat only, raw') are too textually similar to the source description (0.56 vs 0.68 similarity) to place confidently",0.68,0.56,YES,,,,,,,,
ambiguous,0.56,17010001:PHYTC-,"Vegetable protein, Nutmeat",PHYTC-,137.2,WORTHINGTON VEGETABLE & GRAIN PROTEIN PATTIES,branded_food,fuzzy,"top two name-search candidates ('WORTHINGTON VEGETABLE & GRAIN PROTEIN PATTIES', 'VEGA PROTEIN BAR') are too textually similar to the source description (0.56 vs 0.67 similarity) to place confidently",0.67,0.56,YES,,,,,,,,
ambiguous,0.56,17010002:PHYTC-,"Vegetable protein, Nutolene",PHYTC-,177.6,WORTHINGTON VEGETABLE & GRAIN PROTEIN PATTIES,branded_food,fuzzy,"top two name-search candidates ('WORTHINGTON VEGETABLE & GRAIN PROTEIN PATTIES', 'Pinnacle Foods Group LLC VEGETABLES PROTEIN BLENDS') are too textually similar to the source description (0.56 vs 0.55 similarity) to place confidently",0.56,0.55,,,,,,,,,
ambiguous,0.55,01010081:PHYTCPPD,"Rice, Bg 379-2, raw",PHYTCPPD,281.88,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Wild rice, dry, raw') are too textually similar to the source description (0.55 vs 0.58 similarity) to place confidently",0.58,0.55,YES,,,,,,,,
ambiguous,0.55,01010082:PHYTCPPD,"Rice, Bg 379-2, raw",PHYTCPPD,214.72,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Wild rice, dry, raw') are too textually similar to the source description (0.55 vs 0.58 similarity) to place confidently",0.58,0.55,YES,,,,,,,,
ambiguous,0.55,01010110:PHYTCPPD,"Rice, H-4, parboiled",PHYTCPPD,368.72,"ARROZ ARROZ, PARBOILED RICE",branded_food,fuzzy,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE', 'CONCHITA PARBOILED RICE') are too textually similar to the source description (0.55 vs 0.51 similarity) to place confidently",0.55,0.51,,,,,,,,,
ambiguous,0.55,01010314:PHYTC-,"Rice, polished, raw",PHYTC-,391.5,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Rice, red, unenriched, dry, raw') are too textually similar to the source description (0.55 vs 0.60 similarity) to place confidently",0.6,0.55,YES,,,,,,,,
ambiguous,0.55,01020039:PP-,"Corn, low phytate, grain, raw",PP-,100.0,"Corn grain, yellow",sr_legacy_food,fuzzy,"top two name-search candidates ('Corn grain, yellow', 'Corn grain, white') are too textually similar to the source description (0.55 vs 0.57 similarity) to place confidently",0.57,0.55,YES,,,,,,,,
ambiguous,0.55,01030034:PHYTCPPD,"Bread, wheat-based, french bread",PHYTCPPD,63.0,"Meijer, Inc. WHEAT FRENCH BREAD, WHEAT FRENCH",branded_food,fuzzy,"top two name-search candidates ('Meijer, Inc. WHEAT FRENCH BREAD, WHEAT FRENCH', 'Meijer, Inc. WHEAT FRENCH BREAD') are too textually similar to the source description (0.55 vs 0.67 similarity) to place confidently",0.67,0.55,YES,,,,,,,,
ambiguous,0.55,01030191:IP6,"Wheat flour, Tajan",IP6,103.9038,LIDL WHOLE WHEAT FLOUR,branded_food,fuzzy,"top two name-search candidates ('LIDL WHOLE WHEAT FLOUR', 'Flour, buckwheat') are too textually similar to the source description (0.55 vs 0.47 similarity) to place confidently",0.55,0.47,,,,,,,,,
ambiguous,0.55,01040022:PHYTCPPI,"Sorghum flour, Dabar, whole grain, 5KGy irradiated, boiled, dried",PHYTCPPI,186.12167499999998,"Sorghum flour, whole-grain",sr_legacy_food,fuzzy,"top two name-search candidates ('Sorghum flour, whole-grain', 'Sorghum, whole grain, white, dry, raw') are too textually similar to the source description (0.55 vs 0.57 similarity) to place confidently",0.57,0.55,YES,,,,,,,,
ambiguous,0.55,01060006:PHYTCPPI,"Amaranth, Oscar Blanco, grain, raw",PHYTCPPI,350.0,"Amaranth grain, uncooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Amaranth grain, uncooked', 'Amaranth grain, cooked') are too textually similar to the source description (0.55 vs 0.57 similarity) to place confidently",0.57,0.55,YES,,,,,,,,
ambiguous,0.55,01060037:PHYTC-,"Barley, flakes, whole grain",PHYTC-,415.8,NOVA WHOLE GRAIN BAR,branded_food,fuzzy,"top two name-search candidates ('NOVA WHOLE GRAIN BAR', 'NOVA WHOLE GRAIN BARS') are too textually similar to the source description (0.55 vs 0.54 similarity) to place confidently",0.55,0.54,,,,,,,,,
ambiguous,0.55,02010049:PHYTCPP,"Sweet potato, pink skin, raw",PHYTCPP,63.69,"Potatoes, raw, skin",sr_legacy_food,fuzzy,"top two name-search candidates ('Potatoes, raw, skin', 'Sweet potato leaves, raw') are too textually similar to the source description (0.55 vs 0.73 similarity) to place confidently",0.73,0.55,YES,,,,,,,,
ambiguous,0.55,02020016:PHYTCPPD,"Cassava, Kello 44/72, roots, raw",PHYTCPPD,153.9732,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Chicory roots, raw') are too textually similar to the source description (0.55 vs 0.52 similarity) to place confidently",0.55,0.52,,,,,,,,,
ambiguous,0.55,02020026:IP6,"Cocoyam, boiled",IP6,125.11099999999999,COCOYAM FUFU FLOUR,branded_food,fuzzy,"top two name-search candidates ('COCOYAM FUFU FLOUR', 'Chicken, feet, boiled') are too textually similar to the source description (0.55 vs 0.56 similarity) to place confidently",0.56,0.55,YES,,,,,,,,
ambiguous,0.55,03010057:PHYTC-,"Bean, pinto, dried",PHYTC-,465.6,ARRIBA! PINTO BEAN DIP,branded_food,fuzzy,"top two name-search candidates ('ARRIBA! PINTO BEAN DIP', 'C&F PINTO BEANS') are too textually similar to the source description (0.55 vs 0.48 similarity) to place confidently",0.55,0.48,,,,,,,,,
ambiguous,0.55,03010221:IP6,"Common bean, Kidney, canned, Super Giant, drained",IP6,289.0,"Beans, kidney, red, mature seeds, canned, drained solids",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, kidney, red, mature seeds, canned, drained solids', 'Beans, kidney, dark red, canned, sodium added, sugar added, drained and rinsed') are too textually similar to the source description (0.55 vs 0.58 similarity) to place confidently",0.58,0.55,YES,,,,,,,,
ambiguous,0.55,03010240:IP3,"Common bean, Pink-mottled cream, seed, water-soaked, drained, dried",IP3,16.0,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water', 'Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010240:IP4,"Common bean, Pink-mottled cream, seed, water-soaked, drained, dried",IP4,26.0,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water', 'Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010240:IP5,"Common bean, Pink-mottled cream, seed, water-soaked, drained, dried",IP5,106.0,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water', 'Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010240:IP6,"Common bean, Pink-mottled cream, seed, water-soaked, drained, dried",IP6,1173.0,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water', 'Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010405:PHYTCPPI,"Faba bean, Qidou 2, raw",PHYTCPPI,488.64200000000005,"Beans, fava, in pod, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, fava, in pod, raw', 'Yardlong bean, raw') are too textually similar to the source description (0.55 vs 0.54 similarity) to place confidently",0.55,0.54,,,,,,,,,
ambiguous,0.55,03010406:PHYTCPPI,"Faba bean, Qidou 2, raw",PHYTCPPI,730.95,"Beans, fava, in pod, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, fava, in pod, raw', 'Yardlong bean, raw') are too textually similar to the source description (0.55 vs 0.54 similarity) to place confidently",0.55,0.54,,,,,,,,,
ambiguous,0.55,03010514:PHYTCPPI,"Lima bean, White Ventura N., boiled",PHYTCPPI,647.889,"Beans, white, mature seeds, cooked, boiled, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, white, mature seeds, cooked, boiled, with salt', 'Beans, white, mature seeds, cooked, boiled, without salt') are too textually similar to the source description (0.55 vs 0.53 similarity) to place confidently",0.55,0.53,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.55,03010534:PHYTCPPI,"Lupin, Sweet, 'Lutop', seed, water-soaked, boiled, oven-dried, milled",PHYTCPPI,926.4528000000001,"Lupins, mature seeds, cooked, boiled, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lupins, mature seeds, cooked, boiled, with salt', 'Lupins, mature seeds, cooked, boiled, without salt') are too textually similar to the source description (0.55 vs 0.54 similarity) to place confidently",0.55,0.54,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.55,03010534:PPI,"Lupin, Sweet, 'Lutop', seed, water-soaked, boiled, oven-dried, milled",PPI,261.16020000000003,"Lupins, mature seeds, cooked, boiled, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lupins, mature seeds, cooked, boiled, with salt', 'Lupins, mature seeds, cooked, boiled, without salt') are too textually similar to the source description (0.55 vs 0.54 similarity) to place confidently",0.55,0.54,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.55,03010684:PHYTCPPD,"Stink bean, dry heated",PHYTCPPD,822.16,"Fish, salmon, pink, cooked, dry heat",sr_legacy_food,fuzzy,"top two name-search candidates ('Fish, salmon, pink, cooked, dry heat', 'Fish, bass, striped, cooked, dry heat') are too textually similar to the source description (0.55 vs 0.51 similarity) to place confidently",0.55,0.51,,PLANT_TO_ANIMAL_SUSPECT,,,,,,,
ambiguous,0.55,03010693:PHYTCPP,"Tepary bean, Domestic brown, raw",PHYTCPP,597.0509999999999,"Duck, domesticated, liver, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Duck, domesticated, liver, raw', 'Duck, domesticated, meat only, raw') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010694:PHYTCPP,"Tepary bean, Domestic brown, raw",PHYTCPP,571.68,"Duck, domesticated, liver, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Duck, domesticated, liver, raw', 'Duck, domesticated, meat only, raw') are too textually similar to the source description (0.55 vs 0.55 similarity) to place confidently",0.55,0.55,,,,,,,,,
ambiguous,0.55,03010697:PHYTCPP,"Tepary bean, wild, raw",PHYTCPP,934.32,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Wild rice, raw') are too textually similar to the source description (0.55 vs 0.50 similarity) to place confidently",0.55,0.5,,,,,,,,,
ambiguous,0.55,03020083:PHYTCPPD,"Soybeans, Bragg, 112kg of P2O5/ha, raw",PHYTCPPD,404.16089999999997,"Soybeans, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, green, raw', 'Soybeans, mature seeds, raw') are too textually similar to the source description (0.55 vs 0.52 similarity) to place confidently",0.55,0.52,,,,,,,,,
ambiguous,0.55,04010075:PHYTCPPI,"Blackjack, leaves, wild, raw",PHYTCPPI,1.0911679999999997,"Winged bean leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean leaves, raw', 'Taro leaves, raw') are too textually similar to the source description (0.55 vs 0.59 similarity) to place confidently",0.59,0.55,YES,,,,,,,,
