row_identifier,food_description,compound_fraction,value,food_id,fdc_id,approved_fdc_food,data_type,review_verdict,match_scope,reviewer,review_date,review_notes,catalogue_checksum
16010085:PHYTC-,"Infant flour, cereal-based, farex",PHYTC-,836.0,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed. Additional caveat: ""Farex"" is a real commercial infant-cereal brand whose grain composition has varied by market/era (historically wheat-based in the UK, reformulated since) -- genuinely unconfirmable from this description alone.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010086:IP5,"Infant flour, cereal-based, fortified",IP5,32.604,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010086:IP5_A_IP6,"Infant flour, cereal-based, fortified",IP5_A_IP6,290.472,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010086:IP6,"Infant flour, cereal-based, fortified",IP6,257.868,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010087:IP5,"Infant flour, cereal-based, fortified",IP5,43.208,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010087:IP5_A_IP6,"Infant flour, cereal-based, fortified",IP5_A_IP6,307.366,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010087:IP6,"Infant flour, cereal-based, fortified",IP6,264.158,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010088:IP5,"Infant flour, cereal-based, fortified",IP5,19.66,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010088:IP5_A_IP6,"Infant flour, cereal-based, fortified",IP5_A_IP6,198.56599999999997,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010088:IP6,"Infant flour, cereal-based, fortified",IP6,178.90599999999998,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010089:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,313.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010090:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,332.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010091:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,366.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010092:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,308.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010093:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,375.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010094:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,380.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010095:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,487.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010096:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,465.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010097:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,299.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010098:PHYTCPP,"Infant flour, rice-based, commercially produced",PHYTCPP,307.0,3807,170969,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Source description explicitly says ""rice-based"" and candidate is the rice babyfood-cereal entry -- grain matches, good category estimate (branded-product specifics like exact fortification dose could still differ from the generic FDC entry, hence category_estimate not exact).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
