row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_relationship,match_confidence,rationale,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
16010054:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,144.394,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010055:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,17.712,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010056:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,6.9895,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010057:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,127.744,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010058:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,193.612,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010059:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,222.5763,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010060:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,216.0669,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010061:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,74.9175,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010062:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,297.6126,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010063:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,93.8496,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010064:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,0.0,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010065:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,60.8048,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010066:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,284.259,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010067:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,255.616,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010068:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,169.796,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010070:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,78.9289,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010071:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,260.478,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010072:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,23.9784,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010073:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,275.8068,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010075:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,159.904,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010076:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,265.5478,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010077:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,0.0,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010078:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,33.796,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010079:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,185.932,"Babyfood, cereal, barley, dry fortified",sr_legacy_food,close_analogue,0.7,"name-matched at confidence 0.70, but preparation state/moisture basis alignment could not be confirmed automatically",replace,"Babyfood, cereal, mixed, dry fortified",,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
