row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_confidence,rationale,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
06010078:PHYTCPPI,"Guava, seed, dried, roasted",PHYTCPPI,101.025015,DRY ROASTED SALTED PUMPKIN SEEDS,branded_food,0.4,"top two name-search candidates ('DRY ROASTED SALTED PUMPKIN SEEDS' [selected], 'G-2 Inc. ROASTED SEAWEED') are too textually similar to the source description (selected candidate similarity: 0.34; runner-up similarity: 0.43; best candidate similarity: 0.43, held by 'G-2 Inc. ROASTED SEAWEED') — note: the selected candidate is NOT the highest-similarity one; 'G-2 Inc. ROASTED SEAWEED' scored higher to place confidently",,reject,,"Candidate (""DRY ROASTED SALTED PUMPKIN SEEDS"") shares no significant word with the source genus (""Guava"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010079:PHYTCPPI,"Hazelnut, raw",PHYTCPPI,230.0,Lunds Inc RAW HAZELNUTS,branded_food,0.4,"top two name-search candidates ('Lunds Inc RAW HAZELNUTS' [selected], 'HAZELNUT WAFER') are too textually similar to the source description (selected candidate similarity: 0.44; runner-up similarity: 0.74; best candidate similarity: 0.74, held by 'HAZELNUT WAFER') — note: the selected candidate is NOT the highest-similarity one; 'HAZELNUT WAFER' scored higher to place confidently",,approve,Lunds Inc RAW HAZELNUTS,,category_estimate,Paul S,16/08/2026,Exact match.
06010081:PHYTCPP,"Ironwood, seed, raw",PHYTCPP,167.6721,"Seaweed, irishmoss, raw",sr_legacy_food,0.65,"top two name-search candidates ('Seaweed, irishmoss, raw' [selected], 'Seeds, lotus seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.43; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Seeds, lotus seeds, raw') — note: the selected candidate is NOT the highest-similarity one; 'Seeds, lotus seeds, raw' scored higher to place confidently",,reject,,"Candidate (""Seaweed, irishmoss, raw"") shares no significant word with the source genus (""Ironwood"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010082:PHYTCPP,"Jack fruit, seed, mature, raw",PHYTCPP,141.0,"Beans, black, mature seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Beans, black, mature seeds, raw' [selected], 'Beans, french, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.53; runner-up similarity: 0.59; best candidate similarity: 0.59, held by 'Beans, french, mature seeds, raw') — note: the selected candidate is NOT the highest-similarity one; 'Beans, french, mature seeds, raw' scored higher to place confidently",,reject,,"Candidate (""Beans, black, mature seeds, raw"") shares no significant word with the source genus (""Jack fruit"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010085:PHYTCPP,"Job’s tears, seed, raw",PHYTCPP,1419.0,"TRADER JOE'S HEMP SEED, RAW SHELLED",branded_food,0.4,"top two name-search candidates (""TRADER JOE'S HEMP SEED, RAW SHELLED"" [selected], 'Pears, raw') are too textually similar to the source description (selected candidate similarity: 0.53; runner-up similarity: 0.56; best candidate similarity: 0.56, held by 'Pears, raw') — note: the selected candidate is NOT the highest-similarity one; 'Pears, raw' scored higher to place confidently",,reject,,"Candidate (""TRADER JOE'S HEMP SEED, RAW SHELLED"") shares no significant word with the source genus (""Job’s tears"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010087:PHYTCPP,"Kola, seed, bitter, dried",PHYTCPP,570.0,"Seeds, chia seeds, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, chia seeds, dried' [selected], 'Seeds, lotus seeds, dried') are too textually similar to the source description (selected candidate similarity: 0.53; runner-up similarity: 0.52; best candidate similarity: 0.53, held by 'Seeds, chia seeds, dried') to place confidently",,reject,,"Candidate (""Seeds, chia seeds, dried"") shares no significant word with the source genus (""Kola"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010088:PHYTCPPD,"Lantana, seed kernel, dried",PHYTCPPD,2084.7960000000003,"Seeds, safflower seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, safflower seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.63; runner-up similarity: 0.63; best candidate similarity: 0.63, held by 'Seeds, safflower seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, safflower seed kernels, dried"") shares no significant word with the source genus (""Lantana"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010092:PHYTCPPI,"Lotus, seed, dehulled, 2.5kGy irradiated, raw",PHYTCPPI,322.7,"Seeds, lotus seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, lotus seeds, raw' [selected], 'Seeds, lotus seeds, dried') are too textually similar to the source description (selected candidate similarity: 0.44; runner-up similarity: 0.43; best candidate similarity: 0.44, held by 'Seeds, lotus seeds, raw') to place confidently",,approve,"Seeds, lotus seeds, raw",,category_estimate,Paul S,16/08/2026,Good match.
06010096:PHYTCPPI,"Lotus, seed, dehulled, raw",PHYTCPPI,339.475,"Seeds, lotus seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, lotus seeds, raw' [selected], 'Seeds, lotus seeds, dried') are too textually similar to the source description (selected candidate similarity: 0.61; runner-up similarity: 0.59; best candidate similarity: 0.61, held by 'Seeds, lotus seeds, raw') to place confidently",,approve,"Seeds, lotus seeds, raw",,category_estimate,Paul S,16/08/2026,"Good match, duplicate fraction row."
06010101:PHYTCPPD,"Marula, wild, seed kernel, air-dried",PHYTCPPD,378.792477,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.63; runner-up similarity: 0.61; best candidate similarity: 0.63, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Marula"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010102:PHYT-,"Melon, seed kernel, boiled, sun-dried",PHYT-,164.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.65; runner-up similarity: 0.60; best candidate similarity: 0.65, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Melon"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010103:PHYT-,"Melon, seed kernel, boiled, sun-dried",PHYT-,170.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.65; runner-up similarity: 0.60; best candidate similarity: 0.65, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Melon"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010104:PHYT-,"Melon, seed kernel, boiled, sun-dried",PHYT-,170.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.65; runner-up similarity: 0.60; best candidate similarity: 0.65, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Melon"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010105:PHYT-,"Melon, seed kernel, dried",PHYT-,364.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.77; runner-up similarity: 0.72; best candidate similarity: 0.77, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Melon"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
06010106:PHYT-,"Melon, seed kernel, dried",PHYT-,460.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,0.65,"top two name-search candidates ('Seeds, watermelon seed kernels, dried' [selected], 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (selected candidate similarity: 0.77; runner-up similarity: 0.72; best candidate similarity: 0.77, held by 'Seeds, watermelon seed kernels, dried') to place confidently",,reject,,"Candidate (""Seeds, watermelon seed kernels, dried"") shares no significant word with the source genus (""Melon"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
