row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,selected_score,unselected_alternative_score,score_gap,suggested_action,generic_candidates_found,generic_candidates_sample,all_candidates_for_genus_count,all_candidates_for_genus_sample,quick_hint,review_verdict,approved_fdc_food,match_scope,rejection_reason,review_notes
03010289:PHYTCPPI,"Cowpea, 48h fermented",PHYTCPPI,206.30999999999997,FERMENTED SEAWEED SALAD,branded_food,fuzzy,"top two name-search candidates ('FERMENTED SEAWEED SALAD', 'Mya Foods Corp. FERMENTED TEA LEAF SALAD') are too textually similar to the source description (0.41 vs 0.43 similarity) to place confidently",0.41,0.43,0.02,OPEN — needs review,20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, unprepared (sr_legacy_food)",20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, unprepared | Cowpeas (blackeyes), immature seeds, raw | Cowpeas, catjang, mature seeds, cooked, boiled, with salt | Cowpeas, catjang, mature seeds, cooked, boiled, without salt",,reject,,,Fermentation duration unrepresented; seaweed candidates are pure 'fermented' collision.,
03010289:PPI,"Cowpea, 48h fermented",PPI,58.305,FERMENTED SEAWEED SALAD,branded_food,fuzzy,"top two name-search candidates ('FERMENTED SEAWEED SALAD', 'Mya Foods Corp. FERMENTED TEA LEAF SALAD') are too textually similar to the source description (0.41 vs 0.43 similarity) to place confidently",0.41,0.43,0.02,OPEN — needs review,20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, unprepared (sr_legacy_food)",20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, unprepared | Cowpeas (blackeyes), immature seeds, raw | Cowpeas, catjang, mature seeds, cooked, boiled, with salt | Cowpeas, catjang, mature seeds, cooked, boiled, without salt",,reject,,,Fermentation duration unrepresented; seaweed candidates are pure 'fermented' collision.,
03010294:PHYTCPPI,"Cowpea, 72h fermented",PHYTCPPI,163.62,FERMENTED SEAWEED SALAD,branded_food,fuzzy,"top two name-search candidates ('FERMENTED SEAWEED SALAD', 'Mya Foods Corp. FERMENTED TEA LEAF SALAD') are too textually similar to the source description (0.41 vs 0.43 similarity) to place confidently",0.41,0.43,0.02,OPEN — needs review,20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, unprepared (sr_legacy_food)",20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, unprepared | Cowpeas (blackeyes), immature seeds, raw | Cowpeas, catjang, mature seeds, cooked, boiled, with salt | Cowpeas, catjang, mature seeds, cooked, boiled, without salt",,reject,,,Fermentation duration unrepresented; seaweed candidates are pure 'fermented' collision.,
03010294:PPI,"Cowpea, 72h fermented",PPI,46.35900000000001,FERMENTED SEAWEED SALAD,branded_food,fuzzy,"top two name-search candidates ('FERMENTED SEAWEED SALAD', 'Mya Foods Corp. FERMENTED TEA LEAF SALAD') are too textually similar to the source description (0.41 vs 0.43 similarity) to place confidently",0.41,0.43,0.02,OPEN — needs review,20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, unprepared (sr_legacy_food)",20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, unprepared | Cowpeas (blackeyes), immature seeds, raw | Cowpeas, catjang, mature seeds, cooked, boiled, with salt | Cowpeas, catjang, mature seeds, cooked, boiled, without salt",,reject,,,Fermentation duration unrepresented; seaweed candidates are pure 'fermented' collision.,
03010369:PHYTCPPI,"Faba bean, acid-soaked",PHYTCPPI,270.351,"SPARTAN SPARTAN, BAKED BEANS",branded_food,fuzzy,"top two name-search candidates ('SPARTAN SPARTAN, BAKED BEANS', 'HoneyBaked MIXED BEAN SOUP MIX') are too textually similar to the source description (0.36 vs 0.38 similarity) to place confidently",0.36,0.38,0.02,OPEN — needs review,0,,2,Peruvian Import Company TOASTED FABA BEAN FLOUR | Peruvian Import Company TOASTED FABA BEAN FLOUR,,reject,,,Acid-soaking/autoclaving research variables.,
03010371:PHYTCPPI,"Faba bean, autoclaved, acid-soaked",PHYTCPPI,211.35499999999996,"SPARTAN SPARTAN, BAKED BEANS",branded_food,fuzzy,"top two name-search candidates ('SPARTAN SPARTAN, BAKED BEANS', 'HoneyBaked MIXED BEAN SOUP MIX') are too textually similar to the source description (0.29 vs 0.31 similarity) to place confidently",0.29,0.31,0.02,OPEN — needs review,0,,2,Peruvian Import Company TOASTED FABA BEAN FLOUR | Peruvian Import Company TOASTED FABA BEAN FLOUR,,reject,,,Acid-soaking/autoclaving research variables.,
03010439:PHYTCPP,"Field bean, white, raw",PHYTCPP,791.0,SPRING FIELD SMALL WHITE BEANS,branded_food,fuzzy,"top two name-search candidates ('SPRING FIELD SMALL WHITE BEANS', 'Beans, white, mature seeds, raw') are too textually similar to the source description (0.58 vs 0.60 similarity) to place confidently",0.58,0.6,0.02,OPEN — needs review,0,,0,,,replace,"Beans, white, mature seeds, raw",category_estimate,,
03010476:PHYTC-,"Lentil, Brown, raw",PHYTC-,711.0,"Lentils, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Lentils, raw', 'Lentils, sprouted, raw') are too textually similar to the source description (0.73 vs 0.75 similarity) to place confidently",0.73,0.75,0.02,OPEN — needs review,10,"Lentils, dry (foundation_food) | Lentils, mature seeds, cooked, boiled, with salt (sr_legacy_food) | Lentils, mature seeds, cooked, boiled, without salt (sr_legacy_food) | Lentils, pink or red, raw (sr_legacy_food) | Lentils, raw (sr_legacy_food)",30,"108 Stitches, LLC. PREMIUM MILK CHOCOLATE WITH COLORFUL LENTILS | 108 Stitches, LLC. PREMIUM MILK CHOCOLATE WITH COLORFUL LENTILS | 13 FOODS PARDINA LENTILS | 13 Foods LLC PARDINA LENTILS | 13 Foods LLC PARDINA LENTILS | 13 Foods LLC PARDINA LENTILS | 6th Sense Custom Lure Co. SWEET POTATO & LENTIL SHEPHERD'S PIE, SWEET POTATO & LENTIL SHEPHERD'S | A TASTE OF INDIA MASALA RICE & LENTILS",genus word appears in rationale text — worth checking the unselected alternative directly,approve,,,,Selected already correct.
03010586:PHYTCPPI,"Mung bean, var. Giza-1, seed, water-soaked, dehulled, dried, raw",PHYTCPPI,413.54,"Mung beans, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Mung beans, mature seeds, raw', 'Mung beans, mature seeds, sprouted, raw') are too textually similar to the source description (0.52 vs 0.54 similarity) to place confidently",0.52,0.54,0.02,OPEN — needs review,8,"Mung beans, mature seeds, cooked, boiled, with salt (sr_legacy_food) | Mung beans, mature seeds, cooked, boiled, without salt (sr_legacy_food) | Mung beans, mature seeds, raw (sr_legacy_food) | Mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt (sr_legacy_food) | Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt (sr_legacy_food)",30,"BIO-BUD BIO-BUD, SPROUTED MUNG BEANS | BIO-BUD SPROUTED MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Mung beans, mature seeds, raw",category_estimate,,
03010589:PHYTCPPI,"Mung bean, var. Giza-1, seed, water-soaked, dried, raw",PHYTCPPI,384.85,"Mung beans, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Mung beans, mature seeds, raw', 'Mung beans, mature seeds, sprouted, raw') are too textually similar to the source description (0.58 vs 0.60 similarity) to place confidently",0.58,0.6,0.02,OPEN — needs review,8,"Mung beans, mature seeds, cooked, boiled, with salt (sr_legacy_food) | Mung beans, mature seeds, cooked, boiled, without salt (sr_legacy_food) | Mung beans, mature seeds, raw (sr_legacy_food) | Mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt (sr_legacy_food) | Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt (sr_legacy_food)",30,"BIO-BUD BIO-BUD, SPROUTED MUNG BEANS | BIO-BUD SPROUTED MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS | Bob's Red Mill Natural Foods, Inc. HIGH FIBER MUNG BEANS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Mung beans, mature seeds, raw",category_estimate,,
03010661:PHYTCPPD,"Rice bean, RBL-6, seed, light brown, pressure cooked, drained",PHYTCPPD,1087.1250000000002,"Lima beans, immature seeds, cooked, boiled, drained, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lima beans, immature seeds, cooked, boiled, drained, with salt', 'Winged bean, immature seeds, cooked, boiled, drained, with salt') are too textually similar to the source description (0.50 vs 0.52 similarity) to place confidently",0.5,0.52,0.02,OPEN — needs review,0,,6,"Chieftain Wild Rice Co. WILD RICE LUMBERJACK A RICH AND HEARTY BLEND OF WILD RICE, BROWN RICE, RED RICE, MUSHROOMS, QUINOA, JOB'S TEARS, VEGETABLES, AND RICE BEANS WITH AND HERB SEASONING PACKET SOUP, WILD RICE LUMBERJACK | Chieftain Wild Rice Co. WILD RICE LUMBERJACK A RICH AND HEARTY BLEND OF WILD RICE, BROWN RICE, RED RICE, MUSHROOMS, QUINOA, JOB'S TEARS, VEGETABLES, AND RICE BEANS WITH AND HERB SEASONING PACKET SOUP, WILD RICE LUMBERJACK | Harmons Inc BLACK LICORICE BEANS | Harmons Inc BLACK LICORICE BEANS | Harmons Inc BLACK LICORICE BEANS | Harmons Inc BLACK LICORICE BEANS",,reject,,,Consistent rice-bean-series reject.,
03020194:PHYTCPP,"Tofu, soft, prepared with CaCl2, Mori-Nu brand",PHYTCPP,210.0,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",sr_legacy_food,fuzzy,"top two name-search candidates ('Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)', 'Tofu, hard, prepared with nigari') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.62,0.64,0.02,ALREADY DECIDED (reject) — see review_4_special_cases.csv,,,,,,reject,,,No pure CaCl2 tofu entry in FDC (consistent with sibling row).,
04010082:PHYTCPPI,"Butterfly tree, leaves, raw",PHYTCPPI,35.6,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.65 vs 0.67 similarity) to place confidently",0.65,0.67,0.02,OPEN — needs review,0,,0,,,reject,,,,
04010086:PHYTCPP,"Cabbage, Chinese, raw",PHYTCPP,16.85,"Cabbage, chinese (pak-choi), raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cabbage, chinese (pak-choi), raw', 'Cabbage, chinese (pe-tsai), raw') are too textually similar to the source description (0.79 vs 0.81 similarity) to place confidently",0.79,0.81,0.02,OPEN — needs review,20,"Cabbage, bok choy, raw (foundation_food) | Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt (sr_legacy_food) | Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt (sr_legacy_food) | Cabbage, chinese (pak-choi), raw (sr_legacy_food) | Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt (sr_legacy_food)",30,"ASIAN SAVORY CABBAGE, GREEN CABBAGE, CARROTS, CELERY, GREEN ONIONS, CILANTRO, WONTON NOODLES, SLICED TOASTED ALMONDS & SESAME GINGER DRESSING CHOPPED SALAD KIT | Ahold USA, Inc. ASIAN STYLE SAVOY CABBAGE, GREEN CABBAGE, CARROT, CELERY, WONTON STRIPS, SLICED ALMONDS, GREEN ONION, CILANTRO WITH ASIAN STYLE SESAME DRESSING CHOPPED SALAD KITS, ASIAN STYLE | Ahold USA, Inc. ASIAN STYLE SAVOY CABBAGE, GREEN CABBAGE, CARROT, CELERY, WONTON STRIPS, SLICED ALMONDS, GREEN ONION, CILANTRO WITH ASIAN STYLE SESAME DRESSING CHOPPED SALAD KITS, ASIAN STYLE | Ahold USA, Inc. AVOCADO RANCH GREEN CABBAGE, CARROT, GREEN LEAF LETTUCE, TACO CHEESE BLEND, GREEN ONION, CORN, CILANTRO WITH AVOCADO RANCH DRESSING CHOPPED SALAD KITS, AVOCADO RANCH | Ahold USA, Inc. AVOCADO RANCH GREEN CABBAGE, CARROT, GREEN LEAF LETTUCE, TACO CHEESE BLEND, GREEN ONION, CORN, CILANTRO WITH AVOCADO RANCH DRESSING CHOPPED SALAD KITS, AVOCADO RANCH | Ahold USA, Inc. AVOCADO RANCH GREEN CABBAGE, CARROT, GREEN LEAF LETTUCE, TACO CHEESE BLEND, GREEN ONION, CORN, CILANTRO WITH AVOCADO RANCH DRESSING CHOPPED SALAD KITS, AVOCADO RANCH | Ahold USA, Inc. AVOCADO RANCH GREEN CABBAGE, CARROT, GREEN LEAF LETTUCE, TACO CHEESE BLEND, GREEN ONION, CORN, CILANTRO WITH AVOCADO RANCH DRESSING CHOPPED SALAD KITS, AVOCADO RANCH | Ahold USA, Inc. AVOCADO RANCH GREEN CABBAGE, CARROT, GREEN LEAF LETTUCE, TACO CHEESE BLEND, GREEN ONION, CORN, CILANTRO WITH AVOCADO RANCH DRESSING CHOPPED SALAD KITS, AVOCADO RANCH",genus word appears in rationale text — worth checking the unselected alternative directly,approve,,,,"Selected (Cabbage, chinese (pak-choi), raw) already correct."
04010168:IP5,"Leadtree, raw",IP5,4.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.62,0.64,0.02,OPEN — needs review,0,,0,,,reject,,,Consistent with blanched-Leadtree reject.,
04010168:IP6,"Leadtree, raw",IP6,23.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.62,0.64,0.02,OPEN — needs review,0,,0,,,reject,,,Consistent with blanched-Leadtree reject.,
04010168:IP5_A_IP6,"Leadtree, raw",IP5_A_IP6,27.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.62,0.64,0.02,OPEN — needs review,0,,0,,,reject,,,Consistent with blanched-Leadtree reject.,
04010216:PHYTCPPD,"Santhi, succulent leaves, raw",PHYTCPPD,57.85,"Amaranth leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Amaranth leaves, raw', 'Chrysanthemum leaves, raw') are too textually similar to the source description (0.65 vs 0.67 similarity) to place confidently",0.65,0.67,0.02,OPEN — needs review,0,,7,"Northern Tier Bakery LLC PLEASANTHILL OVENS, CAKE, LEMON, LEMON | Northern Tier Bakery LLC PLEASANTHILL OVENS, CAKE, LEMON, LEMON | Northern Tier Bakery LLC PLEASANTHILL OVENS, CAKE, LEMON, LEMON | Northern Tier Bakery LLC PLEASANTHILL OVENS, CHEESE COFFEE CAKE | Northern Tier Bakery LLC PLEASANTHILL OVENS, CHEESE COFFEE CAKE | PLEASANTHILL OVENS PLEASANTHILL OVENS, CAKE, LEMON | PLEASANTHILL OVENS PLEASANTHILL OVENS, CHEESE COFFEE CAKE",,reject,,,,
04010257:PHYTCPPD,"Wild spider flower, leaves, water-washed, raw",PHYTCPPD,12.46,"Winged bean leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean leaves, raw', 'Fireweed, leaves, raw') are too textually similar to the source description (0.50 vs 0.52 similarity) to place confidently",0.5,0.52,0.02,OPEN — needs review,0,,0,,,reject,,,"Cleome, different plant genus.",
04010258:IP6,"Yellow sawah lettuce, leaves, raw",IP6,4.884,"Lettuce, red leaf, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Lettuce, red leaf, raw', 'Lettuce, leaf, red, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.62,0.64,0.02,OPEN — needs review,0,,0,,,reject,,,Different aquatic-plant genus (Limnocharis).,
04010028:PHYT-,"Amaranth globe, ENS-08-MBU, dried",PHYT-,5.226,"Amaranth grain, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Amaranth grain, cooked', 'Amaranth grain, uncooked') are too textually similar to the source description (0.51 vs 0.53 similarity) to place confidently",0.51,0.53,0.02,OPEN — needs review,0,,0,,,replace,"Amaranth grain, uncooked",category_estimate,,Unselected alternative scored higher and better matches 'dried' prep state.
05010003:PHYTC-,"African star apple, pulp, raw",PHYTC-,0.52,Raley's APPLE PIE,branded_food,fuzzy,"top two name-search candidates (""Raley's APPLE PIE"", ""Raley's APPLE PIE, APPLE"") are too textually similar to the source description (0.43 vs 0.45 similarity) to place confidently",0.43,0.45,0.02,OPEN — needs review,0,,0,,,reject,,,,
05010004:PHYT-,"African star apple, pulp, raw",PHYT-,0.52,Raley's APPLE PIE,branded_food,fuzzy,"top two name-search candidates (""Raley's APPLE PIE"", ""Raley's APPLE PIE, APPLE"") are too textually similar to the source description (0.43 vs 0.45 similarity) to place confidently",0.43,0.45,0.02,OPEN — needs review,0,,0,,,reject,,,,
